Query,GB_ID,superkingdom,phylum,class,order,family,genus,species,id
ESV_001593,KP684712,Eukaryota,,Oomycetes,Albuginales,Albuginaceae,Albugo,Albugo candida,82.2
ESV_001593,KP684720,Eukaryota,,Oomycetes,Albuginales,Albuginaceae,Albugo,Albugo candida,82.2
ESV_001593,KP684700,Eukaryota,,Oomycetes,Albuginales,Albuginaceae,Albugo,Albugo candida,82.2
ESV_001593,HQ708184,Eukaryota,,Oomycetes,Albuginales,Albuginaceae,Albugo,Albugo candida,82.2
ESV_001593,KP684704,Eukaryota,,Oomycetes,Albuginales,Albuginaceae,Albugo,Albugo candida,82.2
ESV_001593,KP684705,Eukaryota,,Oomycetes,Albuginales,Albuginaceae,Albugo,Albugo candida,82.2
ESV_001594,KP992975,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Nyctereutes,Nyctereutes procyonoides,89.8
ESV_001594,FJ402883,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,FJ402874,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,KX156593,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,KP992978,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,KX156602,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,KX156606,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,KX156608,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,KX156595,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,KX156603,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,NC_008434,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,KX156592,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,KX156594,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,KX156607,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,KX156604,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,FJ392293,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,KX156605,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,KX156599,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,KX156597,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,AM181037,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,89.2
ESV_001594,KF826488,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes zerda,89.2
ESV_001594,NC_023459,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes zerda,89.2
ESV_001594,NC_013700,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Nyctereutes,Nyctereutes procyonoides,89.2
ESV_001594,GU256221,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Nyctereutes,Nyctereutes procyonoides,89.2
ESV_001594,MG256392,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Nyctereutes,Nyctereutes procyonoides,89.2
ESV_001594,KP992971,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Nyctereutes,Nyctereutes procyonoides,89.2
ESV_001594,KP992972,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Nyctereutes,Nyctereutes procyonoides,89.2
ESV_001594,KP992974,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Nyctereutes,Nyctereutes procyonoides,89.2
ESV_001594,KP992969,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Nyctereutes,Nyctereutes procyonoides,89.2
ESV_001594,KP992976,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Nyctereutes,Nyctereutes procyonoides,89.2
ESV_001609,KP648248,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Oxyopes,Oxyopes scalaris,100
ESV_001623,KX405004,Eukaryota,NA,Oomycetes,Saprolegniales,Saprolegniaceae,Aphanomyces,Aphanomyces astaci,81.6
ESV_001623,NC_032051,Eukaryota,NA,Oomycetes,Saprolegniales,Saprolegniaceae,Aphanomyces,Aphanomyces astaci,81.6
ESV_001623,HQ708306,Eukaryota,NA,Oomycetes,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora humicola,81.6
ESV_001623,HQ708307,Eukaryota,NA,Oomycetes,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora humicola,81.6
ESV_001623,MK493476,Eukaryota,NA,Oomycetes,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora humicola,81.6
ESV_001623,HQ261325,Eukaryota,NA,Oomycetes,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora humicola,81.6
ESV_001623,HQ708305,Eukaryota,NA,Oomycetes,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora humicola,81.6
ESV_001623,HQ261324,Eukaryota,NA,Oomycetes,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora humicola,81.6
ESV_001623,NC_032052,Eukaryota,NA,Oomycetes,Saprolegniales,Saprolegniaceae,Aphanomyces,Aphanomyces invadans,81
ESV_001623,KX405005,Eukaryota,NA,Oomycetes,Saprolegniales,Saprolegniaceae,Aphanomyces,Aphanomyces invadans,81
ESV_001623,HQ012855,Eukaryota,NA,Oomycetes,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora gregata,81
ESV_001623,JN547650,Eukaryota,NA,Oomycetes,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora taxon raspberry,81
ESV_001623,JN547651,Eukaryota,NA,Oomycetes,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora taxon raspberry,81
ESV_001623,JN547649,Eukaryota,NA,Oomycetes,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora taxon raspberry,81
ESV_001623,HQ012888,Eukaryota,NA,Oomycetes,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora sp. raspberry/TIB-2010,81
ESV_001601,FN397789,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,Rhabditida sp. 3052ed,88.5
ESV_001598,MG422836,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,Rhabditida sp. DPMIT-31-37,93.6
ESV_001598,MG422301,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,Rhabditida sp. DPMIT-31-39,93.6
ESV_001598,MG422668,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,Rhabditida sp. DPMIT-31-41,93.6
ESV_001598,MG422573,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,Rhabditida sp. DPMIT-31-38,93.6
ESV_001598,MG423207,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,Rhabditida sp. DPMIT-31-40,93.6
ESV_001603,JN849011,Eukaryota,NA,NA,Arcellinida,Hyalospheniidae,Hyalosphenia,Hyalosphenia papilio,72.4
ESV_001600,MG737760,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana bella,98.7
ESV_001600,KF920352,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana canescens,98.7
ESV_001600,KR578990,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana rimosa,98.1
ESV_001600,KR573910,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana rimosa,98.1
ESV_001600,KR573781,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana rimosa,98.1
ESV_001600,KR038201,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana rimosa,98.1
ESV_001600,KR575854,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana rimosa,98.1
ESV_001600,KR571720,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana rimosa,98.1
ESV_001600,KR578093,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana sp. BOLD:AAV0224,98.1
ESV_001600,KR577888,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana sp. BOLD:AAV0224,98.1
ESV_001600,MG737761,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana canadensis,98.1
ESV_001600,KF919421,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana canadensis,98.1
ESV_001600,KF919792,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana occidentalis,98.1
ESV_001600,KF919932,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana lurida,98.1
ESV_001600,KF919798,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana rubrocaudata,98.1
ESV_001608,KJ654028,Eukaryota,,Oomycetes,Sclerosporales,Verrucalvaceae,Pachymetra,Pachymetra chaunorhiza,78.5
ESV_001608,KJ654009,Eukaryota,,Oomycetes,Albuginales,Albuginaceae,Wilsoniana,Wilsoniana amaranthi,78.5
ESV_001608,NC_035725,Eukaryota,,Oomycetes,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora nicotianae,78.5
ESV_001608,KY851301,Eukaryota,,Oomycetes,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora nicotianae,78.5
ESV_001608,KP684669,Eukaryota,,Oomycetes,Peronosporales,Peronosporaceae,Bremia,Bremia sonchicola,78.5
ESV_001608,HQ261390,Eukaryota,,Oomycetes,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora pinifolia,78.5
ESV_001611,FJ426448,Eukaryota,Rotifera,Bdelloidea,Philodinida,Philodinidae,Pleuretra,Pleuretra lineata,92.4
ESV_001611,FJ426453,Eukaryota,Rotifera,Bdelloidea,Philodinida,Philodinidae,Pleuretra,Pleuretra lineata,92.4
ESV_001611,FJ426459,Eukaryota,Rotifera,Bdelloidea,Philodinida,Philodinidae,Pleuretra,Pleuretra lineata,92.4
ESV_001611,FJ426463,Eukaryota,Rotifera,Bdelloidea,Philodinida,Philodinidae,Pleuretra,Pleuretra lineata,92.4
ESV_001611,FJ426452,Eukaryota,Rotifera,Bdelloidea,Philodinida,Philodinidae,Pleuretra,Pleuretra lineata,92.4
ESV_001611,FJ426460,Eukaryota,Rotifera,Bdelloidea,Philodinida,Philodinidae,Pleuretra,Pleuretra lineata,92.4
ESV_001611,FJ426451,Eukaryota,Rotifera,Bdelloidea,Philodinida,Philodinidae,Pleuretra,Pleuretra lineata,92.4
ESV_001611,FJ426449,Eukaryota,Rotifera,Bdelloidea,Philodinida,Philodinidae,Pleuretra,Pleuretra lineata,92.4
ESV_001611,FJ426461,Eukaryota,Rotifera,Bdelloidea,Philodinida,Philodinidae,Pleuretra,Pleuretra lineata,92.4
ESV_001611,FJ426450,Eukaryota,Rotifera,Bdelloidea,Philodinida,Philodinidae,Pleuretra,Pleuretra lineata,92.4
ESV_001613,KT130975,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT129761,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,HM864348,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KR938004,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT136385,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,HQ106481,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT143678,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KR938387,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT130115,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,HQ106472,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT131252,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT126470,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,MG464240,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT133523,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT125595,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,MG468435,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,MG469717,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,HM864624,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,HQ106468,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,HQ106474,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,HQ106475,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT137369,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,MG468068,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,MG469027,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,MG363330,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT129840,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,MG362174,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,MG469939,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KR937763,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,HM864262,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT127204,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,MG364219,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,HM864387,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT127679,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT145853,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,HQ106480,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,HQ106471,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KR939899,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KM550978,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,MG467139,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT136458,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT129567,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT128941,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT137317,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KR938032,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,HQ106467,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,MG465672,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,HQ106462,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT139242,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KR936611,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,MG357647,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,MG361837,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT136914,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,MG466328,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT128855,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,MG468969,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,MG364318,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,MG470199,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT138103,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT128311,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,MG467551,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KT139114,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KR938421,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris variana,100
ESV_001613,KR453345,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris sp. BOLD:AAA5320,100
ESV_001613,MG470460,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris sp. BIOUG19896-C12,100
ESV_001616,JF681373,Eukaryota,Streptophyta,Polypodiopsida,Osmundales,Osmundaceae,Osmunda,Osmunda regalis,89.6
ESV_001605,KJ654008,Eukaryota,,Oomycetes,Albuginales,Albuginaceae,Albugo,Albugo sp. YJC-2014,81
ESV_001604,KP647479,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus spectabilis,97.5
ESV_001604,KP647361,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus spectabilis,97.5
ESV_001604,KP645584,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus spectabilis,97.5
ESV_001607,KP691351,Eukaryota,,,Arcellinida,Hyalospheniidae,Nebela,Nebela tincta,82.2
ESV_001607,KP691352,Eukaryota,,,Arcellinida,Hyalospheniidae,Nebela,Nebela tincta,82.2
ESV_001607,JX682588,Eukaryota,,,Arcellinida,Hyalospheniidae,Nebela,Nebela guttata,82.2
ESV_001606,AB491650,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,Dolichomastix,Dolichomastix tenuilepis,77.4
ESV_001606,AF482521,Eukaryota,Streptophyta,,Lamiales,Lentibulariaceae,Utricularia,Utricularia triloba,77.4
ESV_001617,MH124203,Eukaryota,NA,NA,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba byersi,100
ESV_001618,JX682593,Eukaryota,,,Arcellinida,Hyalospheniidae,Nebela,Nebela pechorensis,85.3
ESV_001618,JN849024,Eukaryota,,,Arcellinida,Hyalospheniidae,Nebela,Nebela pechorensis,85.3
ESV_000394,MF319142,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cladhymenia,Cladhymenia coronata,84
ESV_001610,KF919798,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana rubrocaudata,100
ESV_001615,KM640067,Eukaryota,Arthropoda,Insecta,Diptera,Therevidae,Thereva,Thereva sp. BOLD:AAP6531,100
ESV_001615,KM647567,Eukaryota,Arthropoda,Insecta,Diptera,Therevidae,Thereva,Thereva sp. BOLD:AAP6531,100
ESV_001615,KP046836,Eukaryota,Arthropoda,Insecta,Diptera,Therevidae,Thereva,Thereva sp. BOLD:AAP6531,100
ESV_001615,JF868823,Eukaryota,Arthropoda,Insecta,Diptera,Therevidae,Thereva,Thereva sp. BBDCP454-10,100
ESV_001615,MF828967,Eukaryota,Arthropoda,Insecta,Diptera,Therevidae,Thereva,Thereva sp. BIOUG20280-A06,100
ESV_001615,MF836592,Eukaryota,Arthropoda,Insecta,Diptera,Therevidae,Thereva,Thereva sp. BIOUG19976-F12,100
ESV_001615,KR978875,Eukaryota,Arthropoda,Insecta,Diptera,Therevidae,Thereva,Thereva sp. BOLD-2016,100
ESV_001615,KR979087,Eukaryota,Arthropoda,Insecta,Diptera,Therevidae,Thereva,Thereva sp. BOLD-2016,100
ESV_001615,KR982421,Eukaryota,Arthropoda,Insecta,Diptera,Therevidae,Thereva,Thereva sp. BOLD-2016,100
ESV_001615,MF831607,Eukaryota,Arthropoda,Insecta,Diptera,Therevidae,Thereva,Thereva sp. BIOUG19976-G01,100
ESV_001615,JF868828,Eukaryota,Arthropoda,Insecta,Diptera,Therevidae,Thereva,Thereva sp. BBDCP459-10,100
ESV_001615,JF868833,Eukaryota,Arthropoda,Insecta,Diptera,Therevidae,Thereva,Thereva sp. BBDCP465-10,100
ESV_001615,JF875630,Eukaryota,Arthropoda,Insecta,Diptera,Therevidae,Thereva,Thereva sp. JWDCF866-10,100
ESV_001615,JF868824,Eukaryota,Arthropoda,Insecta,Diptera,Therevidae,Thereva,Thereva sp. BBDCP455-10,100
ESV_001615,JF868829,Eukaryota,Arthropoda,Insecta,Diptera,Therevidae,Thereva,Thereva sp. BBDCP460-10,100
ESV_001612,KR519727,Eukaryota,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,Bombylius validus,98.1
ESV_001614,KT257397,Eukaryota,,Oomycetes,,,Haptoglossa,Haptoglossa zoospora,79.8
ESV_001614,KP965744,Eukaryota,,Oomycetes,,,Haptoglossa,Haptoglossa sp. UK,79.8
ESV_001614,KT257394,Eukaryota,,Oomycetes,,,Haptoglossa,Haptoglossa sp. DM2 4/12,79.8
ESV_001614,KM888097,Eukaryota,,Oomycetes,Saprolegniales,Saprolegniaceae,Achlya,Achlya conspicua,79.1
ESV_001614,HQ708165,Eukaryota,,Oomycetes,Saprolegniales,Saprolegniaceae,Achlya,Achlya conspicua,79.1
ESV_001614,KM888094,Eukaryota,,Oomycetes,Saprolegniales,Saprolegniaceae,Dictyuchus,Dictyuchus monosporus,79.1
ESV_001614,KJ654028,Eukaryota,,Oomycetes,Sclerosporales,Verrucalvaceae,Pachymetra,Pachymetra chaunorhiza,79.1
ESV_001624,JN849025,Eukaryota,,,Arcellinida,Hyalospheniidae,Nebela,Nebela tincta,79.8
ESV_001624,JN849060,Eukaryota,,,Arcellinida,Hyalospheniidae,Gibbocarina,Gibbocarina galeata,79.8
ESV_001624,JN849058,Eukaryota,,,Arcellinida,Hyalospheniidae,Gibbocarina,Gibbocarina galeata,79.8
ESV_001624,JN849059,Eukaryota,,,Arcellinida,Hyalospheniidae,Gibbocarina,Gibbocarina galeata,79.8
ESV_001624,KP691357,Eukaryota,,,Arcellinida,Hyalospheniidae,Nebela,Nebela flabellulum,79.1
ESV_001624,KT257392,Eukaryota,,Oomycetes,,,Haptoglossa,Haptoglossa sp. SL32,79.1
ESV_001642,MG145884,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tanytarsus,Tanytarsus sp. BIOUG25571-E09,85.4
ESV_001646,MH124200,Eukaryota,,,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba comandoni,73
ESV_001646,MH124201,Eukaryota,,,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba comandoni,73
ESV_001627,JN849052,Eukaryota,NA,,Arcellinida,Hyalospheniidae,Longinebela,Longinebela meisterfeldi,80.4
ESV_001627,JN849053,Eukaryota,NA,,Arcellinida,Hyalospheniidae,Longinebela,Longinebela meisterfeldi,80.4
ESV_001619,KT257397,Eukaryota,NA,Oomycetes,,,Haptoglossa,Haptoglossa zoospora,77.9
ESV_001619,KP965744,Eukaryota,NA,Oomycetes,,,Haptoglossa,Haptoglossa sp. UK,77.9
ESV_001620,KJ654028,Eukaryota,,Oomycetes,Sclerosporales,Verrucalvaceae,Pachymetra,Pachymetra chaunorhiza,83.4
ESV_001621,KR103618,Eukaryota,Arthropoda,Arachnida,Mesostigmata,,,Mesostigmata sp. BOLD:ACL7934,81.6
ESV_001622,KJ124187,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,cf. Panagrolaimidae sp. N3_04,89.2
ESV_001622,KJ124186,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,cf. Panagrolaimidae sp. N3_03,89.2
ESV_001622,KJ124184,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,cf. Panagrolaimidae sp. N3_01,89.2
ESV_001622,KJ124188,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,cf. Panagrolaimidae sp. N8_01,89.2
ESV_001622,KJ124185,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,cf. Panagrolaimidae sp. N3_02,89.2
ESV_001626,HQ708191,Eukaryota,NA,Oomycetes,Saprolegniales,Saprolegniaceae,Aphanomyces,Aphanomyces euteiches,80.4
ESV_001626,HQ708190,Eukaryota,NA,Oomycetes,Saprolegniales,Saprolegniaceae,Aphanomyces,Aphanomyces euteiches,80.4
ESV_001626,HQ708189,Eukaryota,NA,Oomycetes,Saprolegniales,Saprolegniaceae,Aphanomyces,Aphanomyces euteiches,80.4
ESV_001626,HQ708193,Eukaryota,NA,Oomycetes,Saprolegniales,Saprolegniaceae,Aphanomyces,Aphanomyces euteiches,80.4
ESV_001626,HQ709055,Eukaryota,NA,Oomycetes,Saprolegniales,Saprolegniaceae,Saprolegnia,Saprolegnia turfosa,80.4
ESV_001626,HQ709054,Eukaryota,NA,Oomycetes,Saprolegniales,Saprolegniaceae,Saprolegnia,Saprolegnia turfosa,80.4
ESV_001626,KJ654028,Eukaryota,NA,Oomycetes,Sclerosporales,Verrucalvaceae,Pachymetra,Pachymetra chaunorhiza,80.4
