"Query","GB_ID","taxid","superkingdom","phylum","class","order","family","genus","species","id"
"ESV_004419","KJ375477",214335,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Renia","Renia flavipunctalis",96.8
"ESV_004419","KJ377933",214335,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Renia","Renia flavipunctalis",96.8
"ESV_004419","KJ375780",214335,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Renia","Renia flavipunctalis",96.8
"ESV_004419","KR445713",214335,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Renia","Renia flavipunctalis",96.8
"ESV_004419","KJ380383",214335,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Renia","Renia flavipunctalis",96.8
"ESV_004419","KJ375338",214335,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Renia","Renia flavipunctalis",96.8
"ESV_004419","KJ376756",214335,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Renia","Renia flavipunctalis",96.8
"ESV_004419","KJ377767",214335,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Renia","Renia flavipunctalis",96.8
"ESV_004419","KJ376959",214335,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Renia","Renia flavipunctalis",96.8
"ESV_004419","KJ379524",214335,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Renia","Renia flavipunctalis",96.8
"ESV_004419","KJ376623",214335,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Renia","Renia flavipunctalis",96.8
"ESV_004419","KF491776",1418913,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Gyrtona","Gyrtona sp. BOLD:AAI6410",96.8
"ESV_004419","KF491777",1418913,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Gyrtona","Gyrtona sp. BOLD:AAI6410",96.8
"ESV_004419","KF153749",29058,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Helicoverpa","Helicoverpa armigera",96.8
"ESV_004419","GU090773",214371,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Tarachidia","Tarachidia erastrioides",96.2
"ESV_004419","KJ382389",214371,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Tarachidia","Tarachidia erastrioides",96.2
"ESV_004419","GU092152",214371,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Tarachidia","Tarachidia erastrioides",96.2
"ESV_004419","HM427773",214371,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Tarachidia","Tarachidia erastrioides",96.2
"ESV_004419","KJ382876",214371,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Tarachidia","Tarachidia erastrioides",96.2
"ESV_004419","KJ381378",214371,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Tarachidia","Tarachidia erastrioides",96.2
"ESV_004419","GU090772",214371,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Tarachidia","Tarachidia erastrioides",96.2
"ESV_004419","GU799896",214371,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Tarachidia","Tarachidia erastrioides",96.2
"ESV_004419","GU694351",214371,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Tarachidia","Tarachidia erastrioides",96.2
"ESV_004419","KF492490",1430638,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ponometia","Ponometia megocula",96.2
"ESV_004419","KJ378852",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","MF922609",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","GU092440",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","KJ379625",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","MF923368",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","KJ379845",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","KJ376635",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","KJ379426",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","MF923273",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","MF923108",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","JF841384",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","KJ378547",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","KJ375238",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","MF924273",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","KJ376975",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","MF922701",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","JF841385",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","HQ962782",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","KJ380335",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","GU802939",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","KM540073",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","KJ379938",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","FJ412742",214196,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa maculata",96.2
"ESV_004419","JN273342",2013420,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Renia","Renia hutsoni",96.2
"ESV_004419","JN273348",2013420,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Renia","Renia hutsoni",96.2
"ESV_004419","KP850453",1675198,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","","Herminiinae sp. BOLD:ACM9983",96.2
"ESV_004419","KP850529",1675198,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","","Herminiinae sp. BOLD:ACM9983",96.2
"ESV_004419","MK019409",2502519,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","","Erebidae gen. sp. ACM9983",96.2
"ESV_004419","MK019970",2502519,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","","Erebidae gen. sp. ACM9983",96.2
"ESV_004419","MK019911",2502519,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","","Erebidae gen. sp. ACM9983",96.2
"ESV_004419","MK019583",2502519,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","","Erebidae gen. sp. ACM9983",96.2
"ESV_004419","HM374860",2567355,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ponometia","Ponometia acutus",96.2
"ESV_004419","GU691444",2567355,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ponometia","Ponometia acutus",96.2
"ESV_004419","GU692274",2567355,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ponometia","Ponometia acutus",96.2
"ESV_004419","JN264910",1536055,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Pexicopia","Pexicopia sp. ANIC1",96.2
"ESV_004419","JN264909",1536055,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Pexicopia","Pexicopia sp. ANIC1",96.2
"ESV_004419","MG363843",1485856,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papestra","Papestra cristifera",96.2
"ESV_004419","MG357747",1485856,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papestra","Papestra cristifera",96.2
"ESV_004419","MG468307",1485856,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papestra","Papestra cristifera",96.2
"ESV_004419","KM552421",1485856,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papestra","Papestra cristifera",96.2
"ESV_004419","KM553154",1485856,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papestra","Papestra cristifera",96.2
"ESV_004419","KJ391529",1485856,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papestra","Papestra cristifera",96.2
"ESV_004419","MG466316",1485856,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papestra","Papestra cristifera",96.2
"ESV_004419","KM546714",1485856,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papestra","Papestra cristifera",96.2
"ESV_004419","MG513340",1485856,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papestra","Papestra cristifera",96.2
"ESV_004419","KM553793",1485856,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papestra","Papestra cristifera",96.2
"ESV_004419","KM542390",1485856,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papestra","Papestra cristifera",96.2
"ESV_004419","KM539787",1485856,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papestra","Papestra cristifera",96.2
"ESV_004419","JX571452",583168,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Leucanopsis","Leucanopsis coniota",96.2
"ESV_004419","JQ565927",1099507,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Geometridae","Pero","Pero sp. nigraDHJ03",96.2
"ESV_004419","KM549036",1681608,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa sp. BOLD:AAA3071",96.2
"ESV_004419","KM547586",1681608,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa sp. BOLD:AAA3071",96.2
"ESV_004419","GU696452",842387,"Eukaryota","Arthropoda","Insecta","Lepidoptera","","","Lepidoptera sp. BOLD:AAE5897",96.2
"ESV_004419","KX360263",1983800,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Erebidae","Leucanopsis","Leucanopsis calabaza",96.2
"ESV_004419","KJ393954",1488942,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Sideridis","Sideridis fuscolutea",96.2
"ESV_004419","KF492487",1430637,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ponometia","Ponometia hutsoni",96.2
"ESV_001526","MG359510",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","GU091875",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KT701052",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KT703237",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ381667",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG358349",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ384905",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG468827",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ390866",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ392834",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ393293",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","GU092513",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG357770",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ385984",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ394413",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG360842",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG357974",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KT701771",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","GU094684",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KR453202",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KT701239",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ381421",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG364125",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","GU091865",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG359981",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG361500",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KR455454",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ381504",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KT701622",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ391598",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KR454779",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG359732",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ383553",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG360902",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG365628",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG360736",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG358069",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ381766",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG357760",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG363749",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ389328",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ390030",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","GU091868",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ393038",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","GU092515",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG360331",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG360008",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG363624",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KT703108",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG363760",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","GU094681",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ392544",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ392991",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ381511",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","JN272158",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ385150",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ381387",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG363823",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ389041",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ388323",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ385714",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ390590",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","GU093519",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KR446079",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","GU095973",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","GU091866",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG362869",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG362096",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","GU092514",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG364974",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG361890",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KJ390222",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","GU094679",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG363014",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","KR450945",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","HM867007",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG357817",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
"ESV_001526","MG365323",214292,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthosia","Orthosia hibisci",100
