TestId,ESVId,Kingdom,Phylum,Class,Order,Family,Genus,Species,Accession,PercMatch
ArthCOI,ESV_097881,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,Callophrys affinis,HQ978028,100
ArthCOI,ESV_097881,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,Callophrys affinis,HQ918887,100
ArthCOI,ESV_097881,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,Callophrys affinis,HQ918701,100
ArthCOI,ESV_097881,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,Callophrys augustinus,HQ561190,100
ArthCOI,ESV_097881,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,Callophrys mcfarlandi,HM417818,100
ArthCOI,ESV_097881,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,Callophrys polios,GU685543,100
ArthCOI,ESV_097881,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,Callophrys mossii,GU685531,100
ArthCOI,ESV_097881,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,Callophrys sheridanii,GU685521,100
ArthCOI,ESV_097880,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphididae,Essigella,Essigella knowltoni,KR917035,100
ArthCOI,ESV_097880,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphididae,,,KR567032,100
ArthCOI,ESV_097880,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphididae,Essigella,Essigella knowltoni,GU668735,100
ArthCOI,ESV_097879,Eukaryota,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Zelleria,Zelleria haimbachi,KT130249,98.7
ArthCOI,ESV_097879,Eukaryota,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Zelleria,Zelleria haimbachi,KM552330,98.1
ArthCOI,ESV_097877,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Penaincisalia,Penaincisalia atymnides,OP431129,98.1
ArthCOI,ESV_097877,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,Callophrys spinetorum,KC473851,98.7
ArthCOI,ESV_097877,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Oenomaus,Oenomaus nigra,JX458729,98.1
ArthCOI,ESV_097877,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Nicolaea,Nicolaea viceta,JQ566951,98.1
ArthCOI,ESV_097877,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,Callophrys irus,JF855104,98.1
ArthCOI,ESV_097877,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Euphilotes,Euphilotes rita,HQ990067,98.1
ArthCOI,ESV_097877,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,Callophrys spinetorum,GU685525,98.7
ArthCOI,ESV_097877,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,Callophrys irus,GU685522,98.1
ArthCOI,ESV_097876,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Euphyia,Euphyia unangulata,KX343571,98.7
ArthCOI,ESV_097876,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Tholera,Tholera americana,KJ392977,98.7
ArthCOI,ESV_097876,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Capua,Capua deuterastis,KF401592,98.7
ArthCOI,ESV_097876,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Gabriola,Gabriola dyari,HQ648413,98.7
ArthCOI,ESV_097876,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Gabriola,Gabriola dyari,FJ412581,99.4
ArthCOI,ESV_097875,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,MF815882,98.1
ArthCOI,ESV_097875,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flavipes,KM837037,98.1
ArthCOI,ESV_097875,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,KM828498,98.7
ArthCOI,ESV_097875,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flaviceps,KM827928,98.1
ArthCOI,ESV_097875,Eukaryota,Arthropoda,Arachnida,Araneae,,,,GU683361,98.1
ArthCOI,ESV_097875,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flaviceps,GU682659,98.1
ArthCOI,ESV_097874,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Homalactia,Homalactia harringtoni,JF873473,100
ArthCOI,ESV_097873,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphididae,Schizolachnus,Schizolachnus sp. 2969,KP869259,96.8
ArthCOI,ESV_097873,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphididae,Schizolachnus,Schizolachnus piniradiatae,KM501347,96.8
ArthCOI,ESV_097873,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphididae,Cinara,Cinara solitaria,KF649405,96.8
ArthCOI,ESV_097873,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphididae,Schizolachnus,Schizolachnus sp. RDBAB989-10,HQ970870,96.8
ArthCOI,ESV_097873,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphididae,Schizolachnus,Schizolachnus sp. BOLD:AAG9259,EU701903,97.5
ArthCOI,ESV_097872,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,MG508886,97.5
ArthCOI,ESV_097872,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,MF815882,97.5
ArthCOI,ESV_097872,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flaviceps,MF812508,97.5
ArthCOI,ESV_097872,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina insignis,MF810938,97.5
ArthCOI,ESV_097872,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,KT707507,97.5
ArthCOI,ESV_097872,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flavipes,KM837037,97.5
ArthCOI,ESV_097872,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,KM828498,98.1
ArthCOI,ESV_097872,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flaviceps,KM827928,97.5
ArthCOI,ESV_097872,Eukaryota,Arthropoda,Arachnida,Araneae,,,,GU683361,97.5
ArthCOI,ESV_097872,Eukaryota,Arthropoda,Arachnida,Araneae,,,,GU683033,97.5
ArthCOI,ESV_097872,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flaviceps,GU682659,97.5
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura pinus,NC_039422,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura pinus,MT711515,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura murinana,MT711510,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura fumiferana,MT711509,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura lambertiana,MT711307,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura lambertiana,MT711306,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura occidentalis,MT711305,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C07,MG513698,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG05875-G06,MG511546,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG10666-F08,MG509026,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19807-B04,MG470578,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C09,MG470552,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E02,MG470430,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG14058-A06,MG470305,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-D09,MG470257,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG14321-A02,MG469984,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19807-A12,MG469846,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C08,MG469467,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C11,MG469383,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F03,MG469299,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E04,MG469122,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19533-B01,MG468999,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19807-B02,MG468759,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20096-E03,MG468729,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG14766-F09,MG468612,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F02,MG468603,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C04,MG468100,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19807-B03,MG467651,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG21526-D02,MG467167,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C03,MG467092,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C01,MG466791,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F04,MG466730,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E08,MG466646,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C10,MG466643,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E05,MG466570,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19708-A02,MG466495,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-D11,MG466383,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-E03,MG466303,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E03,MG465728,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E06,MG465486,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E10,MG465424,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19807-A11,MG465347,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG14321-B01,MG465305,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG14321-A12,MG465022,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F07,MG464985,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F08,MG464911,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG18066-D06,MG464874,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG14766-F01,MG464829,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19896-F07,MG464691,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F06,MG464561,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C02,MG464368,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F01,MG464189,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E07,MG464042,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19708-A03,MG463957,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19851-B04,MG463879,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-D10,MG463727,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E11,MG463498,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E01,MG463383,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-B10,MG463360,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG22066-H09,MG361823,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BARS_2015_26_550,MG360279,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura parallela,KY020385,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura orae,KU874605,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura occidentalis group sp. BOLD-2016,KT130304,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura fumiferana,KT127181,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BOLD-2016,KR940566,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BOLD-2016,KR939698,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BOLD:ABX5883,KR452085,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura fumiferana,KM555028,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura pinus,KM554725,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BOLD:ABX5883,KM554671,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura parallela,KM554651,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BOLD:ABX5883,KM553803,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura fumiferana,KM552304,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura occidentalis,KM552121,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura lambertiana,KM551136,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura pinus,KM548278,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura pinus,KM547195,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. SSPAB030-13,KM545324,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura pinus,KM543841,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura pinus,KM541269,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Tricypha,Tricypha sp. JAT01,JX571743,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Eudonia,Eudonia murana,JN279062,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. LALPA431-10,JF852866,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura zapulata,JF703056,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,,,HQ558252,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura occidentalis group BOLD:AAA1517,HM866833,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura occidentalis group BOLD:AAA1517,HM866606,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura occidentalis group BOLD:AAA1517,HM863986,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura fumiferana,GU096704,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura fumiferana,GU095668,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura retiniana,DQ792590,98.7
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura occidentalis,DQ792587,98.1
ArthCOI,ESV_097871,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura orae,DQ792586,98.7
ArthCOI,ESV_097870,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Gabriola,Gabriola dyari,HQ648413,98.7
ArthCOI,ESV_097870,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Gabriola,Gabriola dyari,FJ412581,99.4
ArthCOI,ESV_097869,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,MG508886,96.8
ArthCOI,ESV_097869,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina insignis,MG049215,96.2
ArthCOI,ESV_097869,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,MF817145,96.8
ArthCOI,ESV_097869,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina insignis,MF810938,96.8
ArthCOI,ESV_097869,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,KT707507,96.8
ArthCOI,ESV_097869,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,KP655665,96.2
ArthCOI,ESV_097869,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,KP653723,96.2
ArthCOI,ESV_097869,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,KP652255,96.2
ArthCOI,ESV_097869,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,KM828498,96.2
ArthCOI,ESV_097869,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina insignis,KM828022,96.2
ArthCOI,ESV_097869,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,KM825253,96.2
ArthCOI,ESV_097869,Eukaryota,Arthropoda,Arachnida,Araneae,,,,GU683227,96.2
ArthCOI,ESV_097868,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BIOUG01459-C04,MG164903,100
ArthCOI,ESV_097868,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BOLD-2016,KR980071,100
ArthCOI,ESV_097868,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. JSDIP605-10,JF873511,100
ArthCOI,ESV_097867,Eukaryota,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Anacampsis,Anacampsis niveopulvella,KT142306,99.4
ArthCOI,ESV_097867,Eukaryota,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Anacampsis,Anacampsis niveopulvella,KM554230,98.7
ArthCOI,ESV_097867,Eukaryota,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Anacampsis,Anacampsis innocuella,HM866839,98.7
ArthCOI,ESV_097866,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Homalactia,Homalactia harringtoni,MF832255,97.5
ArthCOI,ESV_097866,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,,,MF832107,97.5
ArthCOI,ESV_097866,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Homalactia,Homalactia harringtoni,JF873473,98.1
ArthCOI,ESV_097865,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flavipes,MG042813,98.7
ArthCOI,ESV_097865,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flavipes,MF813512,98.7
ArthCOI,ESV_097865,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flaviceps,MF812264,98.7
ArthCOI,ESV_097865,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flavipes,KU875803,98.7
ArthCOI,ESV_097865,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flavipes,KM837906,98.7
ArthCOI,ESV_097865,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flavipes,KM837037,99.4
ArthCOI,ESV_097865,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flaviceps,KM830407,98.7
ArthCOI,ESV_097865,Eukaryota,Arthropoda,Arachnida,Araneae,,,,GU683361,99.4
ArthCOI,ESV_097865,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flaviceps,GU682659,99.4
ArthCOI,ESV_097864,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Phytomyptera,Phytomyptera sp. BIOUG21538-H09,MF834379,98.1
ArthCOI,ESV_097863,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,MG508886,96.2
ArthCOI,ESV_097863,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,MF815882,96.2
ArthCOI,ESV_097863,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Tutelina,Tutelina elegans,MF815176,96.2
ArthCOI,ESV_097863,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flaviceps,MF812508,96.2
ArthCOI,ESV_097863,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina insignis,MF810938,96.2
ArthCOI,ESV_097863,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,KT707507,96.2
ArthCOI,ESV_097863,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Tutelina,Tutelina sp. 1GAB,KP647738,96.2
